gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,-0.9016044074703811,1,0,0.7176490557499212,-0.6187342201224192,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.1464180964042154,1,0,-1.451829520725306,-0.9671821321289142,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,-0.9016044074703811,0,0,-0.35462196480680025,-0.7684840961244468,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,0,0,-1.2688249408711325,1,1,-0.6255989824048557,-0.9793803595876102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1,1.5873347633569335,1,1,0.7425855911117055,1.7414010071814556,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,1.2609165114451546,1,0,1.2712401407815306,1.7934763491323975,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
0,1,0,0,1.301718792934127,1,1,0.1939818131524526,0.9880606579277722,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,0,1,0,0.15925491124290056,1,0,-1.4468422136529493,-0.6801911079188674,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,1.546532481867961,1,1,1.582115614958441,2.4584793529897424,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-1.2280226593821602,1,0,-1.4800909274686616,-0.9766967495466972,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,0.9344982595333756,1,0,-0.2266144166163081,0.3517123993006729,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,1.6281370448459058,1,0,-1.4584792634884485,-0.33322916180279527,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,1.546532481867961,1,1,1.3277629542682416,2.189031597724839,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,-0.9832089704483259,1,0,-0.49759143421436325,-0.8184968287051002,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0,-0.3303724666247679,1,1,0.16904527779066839,-0.2836378225343513,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,1,0,0.36326631868776244,1,1,0.7259612342038493,0.48152371805657745,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0,0.8936959780444033,1,0,1.4025725603535943,1.5568529150290753,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0,-1.2688249408711325,1,1,0.5048572873293624,-0.9642989147295861,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.5751861555586021,1,1,0.5414308725266462,-0.3555630073498986,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.546532481867961,1,0,-1.4800909274686616,-0.36359165887725853,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,0,1.6281370448459058,1,0,1.3510370539392405,2.361825034326112,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,-1.1464180964042154,1,0,0.4483344738426514,-0.8668683452276745,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.20796562215785078,1,1,0.8257073756509862,0.057712938950720626,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,0,0,1.5057302003789887,1,1,1.3194507758143137,2.221634132932626,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,0,1,-0.0039542147129889285,1,0,0.6428394496645686,0.1684728442756801,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,-0.5343838740696297,1,0,-1.3188346654624568,-0.7929470868279771,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,0,-0.6975930000255193,1,0,-1.4834157988502328,-0.8677111318520936,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,0,1.5057302003789887,1,1,1.6020648432478681,2.4631590366148064,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,-1.1056158149152429,1,0,-0.34963465773444347,-0.884345078386679,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,1,0.4040686001767348,1,0,-1.4751036203963046,-0.6298456964075223,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,1.3425210744230993,1,1,0.8473190396311989,1.5929374897114357,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0,0,0.648882289110569,0,1,-0.6505355177666399,-0.06606580186197412,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,-1.2280226593821602,1,0,0.49322023749386323,-0.9229136557515377,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2280226593821602,1,1,0.9853012019664051,-0.9189880443693755,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,-0.24876790364682316,1,0,-0.12188096809681419,-0.2910232947957072,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1,1,1,0,0.5264754446436519,1,0,0.3585629465402286,0.5442004285988952,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,0,0,-0.9424066889593534,1,1,0.6976998274604936,-0.6630914108813136,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,1,-0.2895701851357955,1,1,-0.31971081530030243,-0.43786777480302724,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,-1.2688249408711325,1,1,0.1906569417708811,-0.9684906692563017,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.9832089704483259,1,0,-0.2681753088859485,-0.8214909390813255,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,-1.1872203778931878,1,1,0.5430933082174317,-0.893371766706114,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.07765034826495582,1,0,-0.2465636449057353,-0.16145594058897664,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,0,0,-0.779197563003464,1,1,0.6727632920987093,-0.5049136686350961,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,-1.2688249408711325,1,1,0.22058078420502236,-0.9680914545394717,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.9424066889593534,1,1,0.6976998274604936,-0.6648435199162899,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,0.32246403719879,1,1,-0.4410686207276523,-0.07123341458538536,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2688249408711325,1,1,-0.6222741110232843,-0.9793360023968514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.6975930000255193,1,1,0.6262150927567124,-0.49834880440277973,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,1,0,-0.2895701851357955,1,1,1.1349204141371105,0.11577650165411346,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.7383952815144916,1,0,0.1939818131524526,-0.5353870586864565,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.8608021259814087,1,1,0.40344871019143996,-0.6278939800141309,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,1.301718792934127,0,1,-0.14349263207702737,0.7061485320596186,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,0.07765034826495582,1,0,0.021088501310748582,-0.04257866935513961,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0,-0.7383952815144916,1,0,1.3826233320641672,-0.4012509138315598,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
0,0,1,0,-1.2688249408711325,0,0,-0.9763729131606202,-0.9840600432126736,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,-0.9016044074703811,1,1,0.1141848999947429,-0.7098660685365678,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,0.4856731631546795,1,1,1.3859482034457382,1.0012791007739228,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,-1.2280226593821602,1,0,-1.4651290062515911,-0.9854351161261993,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,0,0,-0.6567907185365469,0,1,-0.8433780578977711,-0.698022698603943,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,1,-0.9424066889593534,1,0,0.021088501310748582,-0.7054747066514373,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,1,1,-0.5751861555586021,1,0,-0.2798123587214476,-0.5192853984409779,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,0,-1.1464180964042154,1,1,0.5314562583819321,-0.8632310555854452,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,-1.1872203778931878,1,1,1.3809608963733817,-0.8511437211036464,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,-0.9832089704483259,0,1,-1.1625657105286091,-0.9011564536842999,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.8199998444924363,1,0,-1.4933904129949465,-0.8986946295971813,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,1,-1.2688249408711325,1,0,-1.4900655416133752,-0.9909132291849228,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.41197702960271265,1,1,0.8207200685786292,-0.16289754928864073,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,1.5873347633569335,1,0,1.0401615797623307,2.041965331763724,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,0,0,-1.1464180964042154,1,1,0.9952758161111187,-0.8113109638021593,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
